ticket,signal,is_long,profit,bars,close_time,reason,run
54,EMA_CROSS_BULL,True,117.479468433012,10,2023-06-30 10:00:00,TP1,B_filtered
54,EMA_CROSS_BULL,True,0.5499999999994998,12,2023-06-30 12:00:00,SL,B_filtered
55,EMA_CROSS_BEAR,False,118.49181879560456,4,2023-07-05 19:00:00,TP1,B_filtered
55,EMA_CROSS_BEAR,False,245.15548716331978,7,2023-07-05 22:00:00,TP2,B_filtered
56,EMA_CROSS_BULL,True,-146.47533357206817,5,2023-07-07 00:00:00,SL,B_filtered
57,EMA_CROSS_BEAR,False,120.57952479728146,6,2023-07-11 10:00:00,TP1,B_filtered
57,EMA_CROSS_BEAR,False,232.22723294291248,10,2023-07-11 14:00:00,TP2,B_filtered
58,EMA_CROSS_BULL,True,-148.97802428465278,12,2023-07-26 18:00:00,SL,B_filtered
59,EMA_CROSS_BULL,True,120.38743354513883,4,2023-08-02 04:00:00,TP1,B_filtered
59,EMA_CROSS_BULL,True,250.40586177389176,9,2023-08-02 09:00:00,TP2,B_filtered
60,EMA_CROSS_BEAR,False,126.9185832320227,3,2023-08-04 03:00:00,TP1,B_filtered
60,EMA_CROSS_BEAR,False,0.49999999999954525,18,2023-08-04 18:00:00,SL,B_filtered
61,EMA_CROSS_BULL,True,-149.35156368170192,5,2023-08-10 04:00:00,SL,B_filtered
62,EMA_CROSS_BEAR,False,120.82472813741731,28,2023-08-22 11:00:00,TP1,B_filtered
62,EMA_CROSS_BEAR,False,0.34999999999968173,32,2023-08-22 15:00:00,SL,B_filtered
63,EMA_CROSS_BULL,True,-148.9824770353132,1,2023-08-24 07:00:00,SL,B_filtered
64,EMA_CROSS_BULL,True,-148.1016240280096,2,2023-08-29 02:00:00,SL,B_filtered
65,EMA_CROSS_BEAR,False,120.05886653292963,8,2023-08-31 22:00:00,TP1,B_filtered
65,EMA_CROSS_BEAR,False,0.5999999999994543,22,2023-09-01 12:00:00,SL,B_filtered
66,EMA_CROSS_BULL,True,125.15615069801242,9,2023-09-04 16:00:00,TP1,B_filtered
66,EMA_CROSS_BULL,True,250.31230139602485,11,2023-09-04 18:00:00,TP2,B_filtered
67,EMA_CROSS_BEAR,False,124.91853505389123,3,2023-09-12 03:00:00,TP1,B_filtered
67,EMA_CROSS_BEAR,False,240.58384528897273,10,2023-09-12 10:00:00,TP2,B_filtered
68,EMA_CROSS_BULL,True,-157.2078986817487,1,2023-09-21 07:00:00,SL,B_filtered
69,EMA_CROSS_BEAR,False,-150.7719788267441,10,2023-10-03 08:00:00,SL,B_filtered
70,EMA_CROSS_BEAR,False,128.5612891056835,9,2023-10-04 04:00:00,TP1,B_filtered
70,EMA_CROSS_BEAR,False,0.5499999999994998,10,2023-10-04 05:00:00,SL,B_filtered
71,EMA_CROSS_BEAR,False,-153.42803890267214,5,2023-10-06 09:00:00,SL,B_filtered
72,EMA_CROSS_BULL,True,128.21831102425975,3,2023-10-16 09:00:00,TP1,B_filtered
72,EMA_CROSS_BULL,True,256.4366220485195,3,2023-10-16 09:00:00,TP2,B_filtered
73,EMA_CROSS_BULL,True,-156.64881682438363,7,2023-11-02 01:00:00,SL,B_filtered
74,EMA_CROSS_BULL,True,-151.56318235594517,4,2023-11-06 15:00:00,SL,B_filtered
75,EMA_CROSS_BULL,True,-154.93820617477377,3,2023-11-09 13:00:00,SL,B_filtered
76,EMA_CROSS_BEAR,False,-151.24910257529314,6,2023-11-14 20:00:00,SL,B_filtered
77,EMA_CROSS_BULL,True,-151.3255569646608,4,2023-11-15 16:00:00,SL,B_filtered
78,EMA_CROSS_BULL,True,123.41925071955144,12,2023-11-21 17:00:00,TP1,B_filtered
78,EMA_CROSS_BULL,True,0.6499999999994088,18,2023-11-21 23:00:00,SL,B_filtered
79,EMA_CROSS_BULL,True,122.581642103837,5,2023-11-29 07:00:00,TP1,B_filtered
79,EMA_CROSS_BULL,True,232.25995345990168,33,2023-11-30 11:00:00,TP2,B_filtered
80,EMA_CROSS_BULL,True,-153.63688359633215,5,2023-12-01 11:00:00,SL,B_filtered
81,EMA_CROSS_BULL,True,126.9136287229792,10,2023-12-04 13:00:00,TP1,B_filtered
81,EMA_CROSS_BULL,True,0.4499999999995907,11,2023-12-04 14:00:00,SL,B_filtered
82,EMA_CROSS_BEAR,False,-153.14639221388325,4,2023-12-15 14:00:00,SL,B_filtered
83,EMA_CROSS_BEAR,False,-149.0531438063281,2,2023-12-20 15:00:00,SL,B_filtered
84,EMA_CROSS_BEAR,False,-150.04689501511893,2,2023-12-21 03:00:00,SL,B_filtered
85,EMA_CROSS_BULL,True,121.1214953158924,3,2023-12-22 12:00:00,TP1,B_filtered
85,EMA_CROSS_BULL,True,242.24299063178933,27,2023-12-25 12:00:00,TP2,B_filtered
86,EMA_CROSS_BULL,True,-149.59267335252662,3,2023-12-26 14:00:00,SL,B_filtered
87,EMA_CROSS_BULL,True,122.76666935889466,6,2023-12-27 02:00:00,TP1,B_filtered
87,EMA_CROSS_BULL,True,0.35000000000127335,9,2023-12-27 05:00:00,SL,B_filtered
88,EMA_CROSS_BULL,True,124.09340458713085,6,2023-12-29 02:00:00,TP1,B_filtered
88,EMA_CROSS_BULL,True,248.18680917425624,32,2024-01-01 04:00:00,TP2,B_filtered
89,EMA_CROSS_BULL,True,127.50902260734595,4,2024-01-02 14:00:00,TP1,B_filtered
89,EMA_CROSS_BULL,True,0.5500000000020009,7,2024-01-02 17:00:00,SL,B_filtered
90,EMA_CROSS_BULL,True,133.652505716816,3,2024-01-04 03:00:00,TP1,B_filtered
90,EMA_CROSS_BULL,True,267.305011433632,3,2024-01-04 03:00:00,TP2,B_filtered
91,EMA_CROSS_BULL,True,136.2194669949486,1,2024-01-05 18:00:00,TP1,B_filtered
91,EMA_CROSS_BULL,True,272.4389339898972,1,2024-01-05 18:00:00,TP2,B_filtered
92,EMA_CROSS_BULL,True,135.6761185900532,9,2024-01-11 05:00:00,TP1,B_filtered
92,EMA_CROSS_BULL,True,257.07054048642067,14,2024-01-11 10:00:00,TP2,B_filtered
93,EMA_CROSS_BULL,True,141.12135083611656,5,2024-01-17 00:00:00,TP1,B_filtered
93,EMA_CROSS_BULL,True,0.4500000000016371,7,2024-01-17 02:00:00,SL,B_filtered
94,EMA_CROSS_BEAR,False,140.1206215261018,11,2024-01-18 09:00:00,TP1,B_filtered
94,EMA_CROSS_BEAR,False,293.58606414992255,14,2024-01-18 12:00:00,TP2,B_filtered
95,EMA_CROSS_BULL,True,146.79406627805747,3,2024-01-22 22:00:00,TP1,B_filtered
95,EMA_CROSS_BULL,True,293.58813255610903,3,2024-01-22 22:00:00,TP2,B_filtered
96,EMA_CROSS_BEAR,False,150.00759493417627,4,2024-01-23 11:00:00,TP1,B_filtered
96,EMA_CROSS_BEAR,False,0.9000000000032742,9,2024-01-23 16:00:00,SL,B_filtered
97,EMA_CROSS_BULL,True,-180.79209178956265,2,2024-01-29 20:00:00,SL,B_filtered
98,EMA_CROSS_BULL,True,-177.3525247791431,18,2024-02-02 05:00:00,SL,B_filtered
99,EMA_CROSS_BEAR,False,-176.34864141971414,1,2024-02-02 05:00:00,SL,B_filtered
100,EMA_CROSS_BULL,True,-178.41620573388082,5,2024-02-05 07:00:00,SL,B_filtered
101,EMA_CROSS_BEAR,False,145.8477127506178,13,2024-02-13 20:00:00,TP1,B_filtered
101,EMA_CROSS_BEAR,False,276.3430346853811,21,2024-02-14 04:00:00,TP2,B_filtered
102,EMA_CROSS_BULL,True,149.91505200410847,9,2024-02-21 21:00:00,TP1,B_filtered
102,EMA_CROSS_BULL,True,299.83010400821695,14,2024-02-22 02:00:00,TP2,B_filtered
103,EMA_CROSS_BEAR,False,154.0512540115467,3,2024-02-26 17:00:00,TP1,B_filtered
103,EMA_CROSS_BEAR,False,294.706746804698,5,2024-02-26 19:00:00,TP2,B_filtered
104,EMA_CROSS_BEAR,False,158.74068705616537,3,2024-02-28 02:00:00,TP1,B_filtered
104,EMA_CROSS_BEAR,False,0.500000000001819,5,2024-02-28 04:00:00,SL,B_filtered
105,EMA_CROSS_BULL,True,157.90582163551673,5,2024-02-28 20:00:00,TP1,B_filtered
105,EMA_CROSS_BULL,True,326.7016999355519,5,2024-02-28 20:00:00,TP2,B_filtered
106,EMA_CROSS_BEAR,False,-192.87589912826297,14,2024-03-12 03:00:00,SL,B_filtered
107,EMA_CROSS_BEAR,False,-193.27542716409016,2,2024-03-12 19:00:00,SL,B_filtered
108,EMA_CROSS_BULL,True,156.48411131043986,2,2024-03-18 22:00:00,TP1,B_filtered
108,EMA_CROSS_BULL,True,312.9682226208797,2,2024-03-18 22:00:00,TP2,B_filtered
109,EMA_CROSS_BEAR,False,-194.9950447342617,14,2024-03-20 04:00:00,SL,B_filtered
110,EMA_CROSS_BULL,True,-193.09478581298572,2,2024-03-20 06:00:00,SL,B_filtered
111,EMA_CROSS_BULL,True,160.32017518944122,6,2024-03-20 16:00:00,TP1,B_filtered
111,EMA_CROSS_BULL,True,0.8500000000030924,10,2024-03-20 20:00:00,SL,B_filtered
112,EMA_CROSS_BEAR,False,160.676307945816,1,2024-03-21 18:00:00,TP1,B_filtered
112,EMA_CROSS_BEAR,False,321.35261589162656,11,2024-03-22 04:00:00,TP2,B_filtered
113,EMA_CROSS_BEAR,False,-197.12523371396173,12,2024-04-01 04:00:00,SL,B_filtered
114,EMA_CROSS_BULL,True,-195.69891660249323,1,2024-04-02 04:00:00,SL,B_filtered
115,EMA_CROSS_BEAR,False,160.7026718131765,2,2024-04-04 16:00:00,TP1,B_filtered
115,EMA_CROSS_BEAR,False,0.8500000000030924,5,2024-04-04 19:00:00,SL,B_filtered
116,EMA_CROSS_BEAR,False,-196.77712947399414,17,2024-04-10 06:00:00,SL,B_filtered
117,EMA_CROSS_BULL,True,162.644419463737,3,2024-04-10 08:00:00,TP1,B_filtered
117,EMA_CROSS_BULL,True,325.288838927474,5,2024-04-10 10:00:00,TP2,B_filtered
118,EMA_CROSS_BULL,True,-198.26838577801846,2,2024-04-12 08:00:00,SL,B_filtered
119,EMA_CROSS_BULL,True,160.96980626371078,4,2024-04-15 19:00:00,TP1,B_filtered
119,EMA_CROSS_BULL,True,334.8171970285184,15,2024-04-16 06:00:00,TP2,B_filtered
120,EMA_CROSS_BULL,True,-204.92261451201648,5,2024-04-18 21:00:00,SL,B_filtered
121,EMA_CROSS_BULL,True,161.93242801173824,13,2024-04-19 17:00:00,TP1,B_filtered
121,EMA_CROSS_BULL,True,0.6500000000023648,17,2024-04-19 21:00:00,SL,B_filtered
122,EMA_CROSS_BULL,True,-202.29433488188081,5,2024-04-22 09:00:00,SL,B_filtered
123,EMA_CROSS_BEAR,False,165.08756363651628,11,2024-04-24 06:00:00,TP1,B_filtered
123,EMA_CROSS_BEAR,False,1.000000000003638,13,2024-04-24 08:00:00,SL,B_filtered
124,EMA_CROSS_BULL,True,166.11006875443013,6,2024-04-26 16:00:00,TP1,B_filtered
124,EMA_CROSS_BULL,True,341.1990601442435,6,2024-04-26 16:00:00,TP2,B_filtered
125,EMA_CROSS_BEAR,False,-206.13406798455344,3,2024-04-30 08:00:00,SL,B_filtered
126,EMA_CROSS_BULL,True,169.9445683962731,10,2024-05-06 11:00:00,TP1,B_filtered
126,EMA_CROSS_BULL,True,350.1888076044493,24,2024-05-07 01:00:00,TP2,B_filtered
127,EMA_CROSS_BEAR,False,-210.01952452110118,7,2024-05-21 20:00:00,SL,B_filtered
128,EMA_CROSS_BEAR,False,-205.31275812051715,3,2024-05-22 08:00:00,SL,B_filtered
129,EMA_CROSS_BULL,True,166.6015828724676,5,2024-05-23 12:00:00,TP1,B_filtered
129,EMA_CROSS_BULL,True,0.7500000000027285,6,2024-05-23 13:00:00,SL,B_filtered
130,EMA_CROSS_BEAR,False,-203.34596356907423,3,2024-05-24 13:00:00,SL,B_filtered
131,EMA_CROSS_BULL,True,169.8509136279922,6,2024-05-28 17:00:00,TP1,B_filtered
131,EMA_CROSS_BULL,True,0.4500000000016371,9,2024-05-28 20:00:00,SL,B_filtered
132,EMA_CROSS_BULL,True,169.77885508807503,5,2024-06-03 12:00:00,TP1,B_filtered
132,EMA_CROSS_BULL,True,339.55771017615007,5,2024-06-03 12:00:00,TP2,B_filtered
133,EMA_CROSS_BULL,True,-205.55945908528201,9,2024-06-05 03:00:00,SL,B_filtered
134,EMA_CROSS_BULL,True,-203.35842664796658,2,2024-06-05 12:00:00,SL,B_filtered
135,EMA_CROSS_BULL,True,-206.67345996403674,4,2024-06-05 21:00:00,SL,B_filtered
136,EMA_CROSS_BULL,True,-204.63080767679273,6,2024-06-06 04:00:00,SL,B_filtered
137,EMA_CROSS_BEAR,False,164.93003742008614,6,2024-06-06 12:00:00,TP1,B_filtered
137,EMA_CROSS_BEAR,False,0.5500000000020009,7,2024-06-06 13:00:00,SL,B_filtered
138,EMA_CROSS_BEAR,False,172.11216692379548,9,2024-06-25 13:00:00,TP1,B_filtered
138,EMA_CROSS_BEAR,False,0.5500000000020009,10,2024-06-25 14:00:00,SL,B_filtered
139,EMA_CROSS_BULL,True,-206.07838697842905,3,2024-07-01 18:00:00,SL,B_filtered
140,EMA_CROSS_BULL,True,171.2939901027985,5,2024-07-05 07:00:00,TP1,B_filtered
140,EMA_CROSS_BULL,True,342.5879802056029,5,2024-07-05 07:00:00,TP2,B_filtered
141,EMA_CROSS_BEAR,False,175.32290136878146,6,2024-07-08 14:00:00,TP1,B_filtered
141,EMA_CROSS_BEAR,False,350.6458027375629,6,2024-07-08 14:00:00,TP2,B_filtered
142,EMA_CROSS_BEAR,False,175.71303710473762,11,2024-07-11 20:00:00,TP1,B_filtered
142,EMA_CROSS_BEAR,False,0.5500000000020009,18,2024-07-12 03:00:00,SL,B_filtered
143,EMA_CROSS_BULL,True,179.22297682289263,1,2024-07-15 05:00:00,TP1,B_filtered
143,EMA_CROSS_BULL,True,1.0500000000038197,2,2024-07-15 06:00:00,SL,B_filtered
144,EMA_CROSS_BULL,True,180.8765226279829,5,2024-07-23 14:00:00,TP1,B_filtered
144,EMA_CROSS_BULL,True,361.7530452559658,7,2024-07-23 16:00:00,TP2,B_filtered
145,EMA_CROSS_BULL,True,-218.54892826226023,4,2024-07-24 11:00:00,SL,B_filtered
146,EMA_CROSS_BEAR,False,183.62281943402013,11,2024-07-25 13:00:00,TP1,B_filtered
146,EMA_CROSS_BEAR,False,367.24563886804026,13,2024-07-25 15:00:00,TP2,B_filtered
147,EMA_CROSS_BEAR,False,186.4909315723639,8,2024-08-01 07:00:00,TP1,B_filtered
147,EMA_CROSS_BEAR,False,372.9818631447278,8,2024-08-01 07:00:00,TP2,B_filtered
148,EMA_CROSS_BEAR,False,-229.3410674238712,7,2024-08-06 02:00:00,SL,B_filtered
149,EMA_CROSS_BULL,True,189.3604716070531,1,2024-08-06 05:00:00,TP1,B_filtered
149,EMA_CROSS_BULL,True,0.9000000000032742,4,2024-08-06 08:00:00,SL,B_filtered
150,EMA_CROSS_BULL,True,-233.16338041997736,2,2024-08-08 04:00:00,SL,B_filtered
151,EMA_CROSS_BULL,True,191.95217717033256,4,2024-08-14 20:00:00,TP1,B_filtered
151,EMA_CROSS_BULL,True,1.0500000000038197,5,2024-08-14 21:00:00,SL,B_filtered
152,EMA_CROSS_BEAR,False,190.67121017843644,3,2024-08-19 03:00:00,TP1,B_filtered
152,EMA_CROSS_BEAR,False,0.8500000000030924,4,2024-08-19 04:00:00,SL,B_filtered
153,EMA_CROSS_BULL,True,195.03817076585622,4,2024-08-21 09:00:00,TP1,B_filtered
153,EMA_CROSS_BULL,True,390.07634153171244,25,2024-08-22 06:00:00,TP2,B_filtered
154,EMA_CROSS_BULL,True,-239.9109326744865,1,2024-08-22 15:00:00,SL,B_filtered
155,EMA_CROSS_BEAR,False,-235.17307419157441,5,2024-08-23 17:00:00,SL,B_filtered
156,EMA_CROSS_BEAR,False,-234.74864676981272,9,2024-08-30 10:00:00,SL,B_filtered
157,EMA_CROSS_BULL,True,-230.10212971295232,9,2024-09-05 18:00:00,SL,B_filtered
158,EMA_CROSS_BULL,True,-230.98761820002576,6,2024-09-16 08:00:00,SL,B_filtered
159,EMA_CROSS_BULL,True,-223.9770618620801,1,2024-09-16 15:00:00,SL,B_filtered
160,EMA_CROSS_BEAR,False,-225.46652353143145,2,2024-09-20 18:00:00,SL,B_filtered
161,EMA_CROSS_BULL,True,-221.13931527322163,12,2024-09-27 13:00:00,SL,B_filtered
162,EMA_CROSS_BULL,True,-216.88063244477735,1,2024-09-27 18:00:00,SL,B_filtered
